sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,official_split,label,architecture,relative_path,status
cf_train_v3_gan_aigi_18e968daf55ec253,gan_aigi,data/HFCF_small_74.parquet,0,2605,009889.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_18e968daf55ec253_009889.png.png,complete
cf_train_v3_gan_aigi_1903667ca5f4bbb4,gan_aigi,data/HFCF_small_66.parquet,0,1580,001196.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1903667ca5f4bbb4_001196.png.png,complete
cf_train_v3_gan_aigi_1934fd37a5554713,gan_aigi,data/HFCF_small_92.parquet,0,2502,128963.png,PNG,GigaGAN,gigagan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1934fd37a5554713_128963.png.png,complete
cf_train_v3_gan_aigi_1a2adc9a3e39d1e1,gan_aigi,data/HFCF_small_84.parquet,0,826,024067.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1a2adc9a3e39d1e1_024067.png.png,complete
cf_train_v3_gan_aigi_1a42ce26b52d5795,gan_aigi,data/HFCF_small_74.parquet,0,2621,004182.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1a42ce26b52d5795_004182.png.png,complete
cf_train_v3_gan_aigi_1abf9b13c20c3893,gan_aigi,data/HFCF_small_92.parquet,0,1606,104168.png,PNG,GigaGAN,gigagan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1abf9b13c20c3893_104168.png.png,complete
cf_train_v3_gan_aigi_1aeffcae70ee5747,gan_aigi,data/HFCF_small_74.parquet,0,2555,002507.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1aeffcae70ee5747_002507.png.png,complete
cf_train_v3_gan_aigi_1b097b398d3df0d3,gan_aigi,data/HFCF_small_80.parquet,0,999,016080.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1b097b398d3df0d3_016080.png.png,complete
cf_train_v3_gan_aigi_1b3beed3bc775b19,gan_aigi,data/HFCF_small_74.parquet,0,878,002523.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1b3beed3bc775b19_002523.png.png,complete
cf_train_v3_gan_aigi_1b6e7d0d6052882a,gan_aigi,data/HFCF_small_73.parquet,0,2811,030031.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1b6e7d0d6052882a_030031.png.png,complete
cf_train_v3_gan_aigi_1b8e2b7f693fa3f5,gan_aigi,data/HFCF_small_69.parquet,0,33,000154.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1b8e2b7f693fa3f5_000154.png.png,complete
cf_train_v3_gan_aigi_1b970a48378d7acc,gan_aigi,data/HFCF_small_67.parquet,0,2675,000805.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1b970a48378d7acc_000805.png.png,complete
cf_train_v3_gan_aigi_1c01e35cd4881a0c,gan_aigi,data/HFCF_small_92.parquet,0,169,149749.png,PNG,GigaGAN,gigagan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1c01e35cd4881a0c_149749.png.png,complete
cf_train_v3_gan_aigi_1c4747c7b3328cef,gan_aigi,data/HFCF_small_69.parquet,0,1857,029251.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1c4747c7b3328cef_029251.png.png,complete
cf_train_v3_gan_aigi_1cbb0ee3ea23f9f0,gan_aigi,data/HFCF_small_73.parquet,0,2044,006151.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1cbb0ee3ea23f9f0_006151.png.png,complete
cf_train_v3_gan_aigi_1cc8b64491687887,gan_aigi,data/HFCF_small_80.parquet,0,622,059739.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1cc8b64491687887_059739.png.png,complete
cf_train_v3_gan_aigi_1d6fa58d311607ce,gan_aigi,data/HFCF_small_69.parquet,0,746,004181.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1d6fa58d311607ce_004181.png.png,complete
cf_train_v3_gan_aigi_1d91b36f69353222,gan_aigi,data/HFCF_small_69.parquet,0,530,010905.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1d91b36f69353222_010905.png.png,complete
cf_train_v3_gan_aigi_1e5178247d484168,gan_aigi,data/HFCF_small_74.parquet,0,2975,002198.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1e5178247d484168_002198.png.png,complete
cf_train_v3_gan_aigi_1e749d3ee5b0c731,gan_aigi,data/HFCF_small_66.parquet,0,1202,007099.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1e749d3ee5b0c731_007099.png.png,complete
cf_train_v3_gan_aigi_1e9db60a64adbf3d,gan_aigi,data/HFCF_small_66.parquet,0,1935,000674.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1e9db60a64adbf3d_000674.png.png,complete
cf_train_v3_gan_aigi_1ea57fa5dd836590,gan_aigi,data/HFCF_small_74.parquet,0,1984,000412.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1ea57fa5dd836590_000412.png.png,complete
cf_train_v3_gan_aigi_1ea8d5324eb7fd70,gan_aigi,data/HFCF_small_66.parquet,0,2774,003391.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1ea8d5324eb7fd70_003391.png.png,complete
cf_train_v3_gan_aigi_1efa4b8502b94ad8,gan_aigi,data/HFCF_small_80.parquet,0,2049,051900.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1efa4b8502b94ad8_051900.png.png,complete
cf_train_v3_gan_aigi_1f24d38e5077ca77,gan_aigi,data/HFCF_small_84.parquet,0,592,032606.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1f24d38e5077ca77_032606.png.png,complete
cf_train_v3_gan_aigi_1f33713345d8272b,gan_aigi,data/HFCF_small_74.parquet,0,1152,009643.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1f33713345d8272b_009643.png.png,complete
cf_train_v3_gan_aigi_1f359a1caf92cf75,gan_aigi,data/HFCF_small_67.parquet,0,2116,004958.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1f359a1caf92cf75_004958.png.png,complete
cf_train_v3_gan_aigi_1f50cae1e0d01e30,gan_aigi,data/HFCF_small_74.parquet,0,2603,000153.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1f50cae1e0d01e30_000153.png.png,complete
cf_train_v3_gan_aigi_1fcd458114a2e4cc,gan_aigi,data/HFCF_small_69.parquet,0,272,008529.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1fcd458114a2e4cc_008529.png.png,complete
cf_train_v3_gan_aigi_1fe584d64fa4cdca,gan_aigi,data/HFCF_small_74.parquet,0,1911,004972.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_1fe584d64fa4cdca_004972.png.png,complete
cf_train_v3_gan_aigi_20221546576bb092,gan_aigi,data/HFCF_small_75.parquet,0,944,009914.png,PNG,StyleSwin,styleswin,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_20221546576bb092_009914.png.png,complete
cf_train_v3_gan_aigi_20b337909e6c5bcb,gan_aigi,data/HFCF_small_76.parquet,0,2948,024674.png,PNG,ProGAN,progan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_20b337909e6c5bcb_024674.png.png,complete
cf_train_v3_gan_aigi_20d0fd530f6d7577,gan_aigi,data/HFCF_small_73.parquet,0,2466,033941.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_20d0fd530f6d7577_033941.png.png,complete
cf_train_v3_gan_aigi_214a31dacdc40890,gan_aigi,data/HFCF_small_73.parquet,0,1045,019980.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_214a31dacdc40890_019980.png.png,complete
cf_train_v3_gan_aigi_221afede0ac8fa3b,gan_aigi,data/HFCF_small_84.parquet,0,2217,031412.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_221afede0ac8fa3b_031412.png.png,complete
cf_train_v3_gan_aigi_2297251ef2d63e30,gan_aigi,data/HFCF_small_80.parquet,0,1769,054594.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2297251ef2d63e30_054594.png.png,complete
cf_train_v3_gan_aigi_22b82f25260c76f3,gan_aigi,data/HFCF_small_73.parquet,0,861,016808.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_22b82f25260c76f3_016808.png.png,complete
cf_train_v3_gan_aigi_232c3d3469813f2e,gan_aigi,data/HFCF_small_69.parquet,0,1068,000772.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_232c3d3469813f2e_000772.png.png,complete
cf_train_v3_gan_aigi_233e65e604ace30f,gan_aigi,data/HFCF_small_74.parquet,0,1526,010963.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_233e65e604ace30f_010963.png.png,complete
cf_train_v3_gan_aigi_2360106d4ad79949,gan_aigi,data/HFCF_small_80.parquet,0,2479,006611.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2360106d4ad79949_006611.png.png,complete
cf_train_v3_gan_aigi_23e555df7e583db1,gan_aigi,data/HFCF_small_84.parquet,0,2858,055649.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_23e555df7e583db1_055649.png.png,complete
cf_train_v3_gan_aigi_2417e50a56047537,gan_aigi,data/HFCF_small_67.parquet,0,2232,002555.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2417e50a56047537_002555.png.png,complete
cf_train_v3_gan_aigi_248a4e8598158feb,gan_aigi,data/HFCF_small_73.parquet,0,2675,033109.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_248a4e8598158feb_033109.png.png,complete
cf_train_v3_gan_aigi_24a5b2f35671f75c,gan_aigi,data/HFCF_small_74.parquet,0,908,011719.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_24a5b2f35671f75c_011719.png.png,complete
cf_train_v3_gan_aigi_24fe009c7b28ee7a,gan_aigi,data/HFCF_small_74.parquet,0,1704,001019.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_24fe009c7b28ee7a_001019.png.png,complete
cf_train_v3_gan_aigi_2573981274600310,gan_aigi,data/HFCF_small_67.parquet,0,2689,001427.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2573981274600310_001427.png.png,complete
cf_train_v3_gan_aigi_25a0f756b87d22c3,gan_aigi,data/HFCF_small_69.parquet,0,2686,009594.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_25a0f756b87d22c3_009594.png.png,complete
cf_train_v3_gan_aigi_25a478127fbb1505,gan_aigi,data/HFCF_small_66.parquet,0,1811,000929.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_25a478127fbb1505_000929.png.png,complete
cf_train_v3_gan_aigi_263a6521a86b39a6,gan_aigi,data/HFCF_small_66.parquet,0,1618,006923.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_263a6521a86b39a6_006923.png.png,complete
cf_train_v3_gan_aigi_26a7bb3ee1c50718,gan_aigi,data/HFCF_small_75.parquet,0,2984,000218.png,PNG,StyleSwin,styleswin,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_26a7bb3ee1c50718_000218.png.png,complete
cf_train_v3_gan_aigi_27349c12d04a8d2a,gan_aigi,data/HFCF_small_92.parquet,0,2518,168289.png,PNG,GigaGAN,gigagan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_27349c12d04a8d2a_168289.png.png,complete
cf_train_v3_gan_aigi_2737745c02616059,gan_aigi,data/HFCF_small_66.parquet,0,2640,001461.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2737745c02616059_001461.png.png,complete
cf_train_v3_gan_aigi_27a85fe9426af15a,gan_aigi,data/HFCF_small_66.parquet,0,2893,001286.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_27a85fe9426af15a_001286.png.png,complete
cf_train_v3_gan_aigi_27a9aa8dea201ebd,gan_aigi,data/HFCF_small_73.parquet,0,2278,014553.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_27a9aa8dea201ebd_014553.png.png,complete
cf_train_v3_gan_aigi_27b3b1eba3036091,gan_aigi,data/HFCF_small_67.parquet,0,2575,002702.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_27b3b1eba3036091_002702.png.png,complete
cf_train_v3_gan_aigi_27e24570226d9ee9,gan_aigi,data/HFCF_small_74.parquet,0,1968,004880.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_27e24570226d9ee9_004880.png.png,complete
cf_train_v3_gan_aigi_2973290eadcb5cd6,gan_aigi,data/HFCF_small_73.parquet,0,567,010596.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2973290eadcb5cd6_010596.png.png,complete
cf_train_v3_gan_aigi_29bfab4186841a85,gan_aigi,data/HFCF_small_66.parquet,0,1072,009643.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_29bfab4186841a85_009643.png.png,complete
cf_train_v3_gan_aigi_29ce4af6665be654,gan_aigi,data/HFCF_small_80.parquet,0,2281,049566.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_29ce4af6665be654_049566.png.png,complete
cf_train_v3_gan_aigi_2a7073e18cbca0ce,gan_aigi,data/HFCF_small_84.parquet,0,338,022419.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2a7073e18cbca0ce_022419.png.png,complete
cf_train_v3_gan_aigi_2aa348e8f036aa36,gan_aigi,data/HFCF_small_66.parquet,0,2568,008593.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2aa348e8f036aa36_008593.png.png,complete
cf_train_v3_gan_aigi_2aac59e47944f78a,gan_aigi,data/HFCF_small_80.parquet,0,356,007630.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2aac59e47944f78a_007630.png.png,complete
cf_train_v3_gan_aigi_2b3877bae0898f20,gan_aigi,data/HFCF_small_74.parquet,0,2059,004767.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2b3877bae0898f20_004767.png.png,complete
cf_train_v3_gan_aigi_2b4e24704dcccea6,gan_aigi,data/HFCF_small_76.parquet,0,1886,026055.png,PNG,ProGAN,progan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2b4e24704dcccea6_026055.png.png,complete
cf_train_v3_gan_aigi_2b840defadb0ae8b,gan_aigi,data/HFCF_small_66.parquet,0,1199,005024.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2b840defadb0ae8b_005024.png.png,complete
cf_train_v3_gan_aigi_2c36203031820833,gan_aigi,data/HFCF_small_80.parquet,0,2957,056424.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2c36203031820833_056424.png.png,complete
cf_train_v3_gan_aigi_2c6e54b2cb25b11f,gan_aigi,data/HFCF_small_80.parquet,0,113,047355.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2c6e54b2cb25b11f_047355.png.png,complete
cf_train_v3_gan_aigi_2c9459fd5d9adb06,gan_aigi,data/HFCF_small_74.parquet,0,1456,004839.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2c9459fd5d9adb06_004839.png.png,complete
cf_train_v3_gan_aigi_2c966ce366aaade5,gan_aigi,data/HFCF_small_84.parquet,0,2559,096066.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2c966ce366aaade5_096066.png.png,complete
cf_train_v3_gan_aigi_2c98d540b61e7b78,gan_aigi,data/HFCF_small_84.parquet,0,1913,081189.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2c98d540b61e7b78_081189.png.png,complete
cf_train_v3_gan_aigi_2ca7de18d1e903ae,gan_aigi,data/HFCF_small_69.parquet,0,1227,016635.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2ca7de18d1e903ae_016635.png.png,complete
cf_train_v3_gan_aigi_2cb70fe872616b20,gan_aigi,data/HFCF_small_74.parquet,0,2859,007421.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2cb70fe872616b20_007421.png.png,complete
cf_train_v3_gan_aigi_2d678f7dcdca6032,gan_aigi,data/HFCF_small_69.parquet,0,162,001551.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2d678f7dcdca6032_001551.png.png,complete
cf_train_v3_gan_aigi_2df9be5b4f95e9e7,gan_aigi,data/HFCF_small_66.parquet,0,2178,000666.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2df9be5b4f95e9e7_000666.png.png,complete
cf_train_v3_gan_aigi_2efb1dfd129dfa93,gan_aigi,data/HFCF_small_73.parquet,0,2881,010752.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2efb1dfd129dfa93_010752.png.png,complete
cf_train_v3_gan_aigi_2f01e9fd58c9a3b4,gan_aigi,data/HFCF_small_73.parquet,0,2906,005116.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2f01e9fd58c9a3b4_005116.png.png,complete
cf_train_v3_gan_aigi_2f3c75008ff2e8fe,gan_aigi,data/HFCF_small_76.parquet,0,2773,002013.png,PNG,ProGAN,progan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2f3c75008ff2e8fe_002013.png.png,complete
cf_train_v3_gan_aigi_2fba668fb8c27d4a,gan_aigi,data/HFCF_small_73.parquet,0,1703,002125.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2fba668fb8c27d4a_002125.png.png,complete
cf_train_v3_gan_aigi_2feda206675eee51,gan_aigi,data/HFCF_small_80.parquet,0,2429,049072.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2feda206675eee51_049072.png.png,complete
cf_train_v3_gan_aigi_2ff31369f8199e97,gan_aigi,data/HFCF_small_66.parquet,0,1099,009295.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2ff31369f8199e97_009295.png.png,complete
cf_train_v3_gan_aigi_2ffeaf9f4887b1c9,gan_aigi,data/HFCF_small_66.parquet,0,2101,004269.png,PNG,StyleGAN3,stylegan3,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_2ffeaf9f4887b1c9_004269.png.png,complete
cf_train_v3_gan_aigi_301d58a0b60b9c33,gan_aigi,data/HFCF_small_74.parquet,0,1160,003558.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_301d58a0b60b9c33_003558.png.png,complete
cf_train_v3_gan_aigi_30a59aecf93b7abd,gan_aigi,data/HFCF_small_67.parquet,0,2703,001463.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_30a59aecf93b7abd_001463.png.png,complete
cf_train_v3_gan_aigi_313444400840d61f,gan_aigi,data/HFCF_small_76.parquet,0,2431,005564.png,PNG,ProGAN,progan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_313444400840d61f_005564.png.png,complete
cf_train_v3_gan_aigi_313f85dee0fd8da8,gan_aigi,data/HFCF_small_67.parquet,0,2160,003688.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_313f85dee0fd8da8_003688.png.png,complete
cf_train_v3_gan_aigi_31893ae1749a59ff,gan_aigi,data/HFCF_small_66.parquet,0,1608,000239.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_31893ae1749a59ff_000239.png.png,complete
cf_train_v3_gan_aigi_3196a899c8a78e91,gan_aigi,data/HFCF_small_74.parquet,0,2169,003865.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_3196a899c8a78e91_003865.png.png,complete
cf_train_v3_gan_aigi_31f55bf8b86e64ad,gan_aigi,data/HFCF_small_69.parquet,0,2256,022606.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_31f55bf8b86e64ad_022606.png.png,complete
cf_train_v3_gan_aigi_322928f91f5e5cbf,gan_aigi,data/HFCF_small_80.parquet,0,2595,040235.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_322928f91f5e5cbf_040235.png.png,complete
cf_train_v3_gan_aigi_329822eaa960cd9e,gan_aigi,data/HFCF_small_73.parquet,0,9,000416.png,PNG,StyleSANXL,stylesanxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_329822eaa960cd9e_000416.png.png,complete
cf_train_v3_gan_aigi_32eabc11cacb9827,gan_aigi,data/HFCF_small_80.parquet,0,1163,035644.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_32eabc11cacb9827_035644.png.png,complete
cf_train_v3_gan_aigi_3318e67ebd66d0c4,gan_aigi,data/HFCF_small_92.parquet,0,2525,090922.png,PNG,GigaGAN,gigagan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_3318e67ebd66d0c4_090922.png.png,complete
cf_train_v3_gan_aigi_33221afc1f1f96a8,gan_aigi,data/HFCF_small_74.parquet,0,1432,007409.png,PNG,StyleGAN2-ADA,stylegan2-ada,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_33221afc1f1f96a8_007409.png.png,complete
cf_train_v3_gan_aigi_334b70966b7d3770,gan_aigi,data/HFCF_small_76.parquet,0,1399,000485.png,PNG,ProGAN,progan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_334b70966b7d3770_000485.png.png,complete
cf_train_v3_gan_aigi_3392785d61e0a5f9,gan_aigi,data/HFCF_small_80.parquet,0,1925,055188.png,PNG,StyleGANXL,styleganxl,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_3392785d61e0a5f9_055188.png.png,complete
cf_train_v3_gan_aigi_33a241c106065fba,gan_aigi,data/HFCF_small_84.parquet,0,2593,091939.png,PNG,BigGAN,biggan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_33a241c106065fba_091939.png.png,complete
cf_train_v3_gan_aigi_34191e1d35b71a12,gan_aigi,data/HFCF_small_66.parquet,0,951,000747.png,PNG,Gansformer,gansformer,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_34191e1d35b71a12_000747.png.png,complete
cf_train_v3_gan_aigi_342e02224057e86c,gan_aigi,data/HFCF_small_74.parquet,0,2678,003389.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_342e02224057e86c_003389.png.png,complete
cf_train_v3_gan_aigi_343aa6d4abd34b9d,gan_aigi,data/HFCF_small_75.parquet,0,2889,009013.png,PNG,StyleSwin,styleswin,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_343aa6d4abd34b9d_009013.png.png,complete
cf_train_v3_gan_aigi_3462debf8ae174c8,gan_aigi,data/HFCF_small_67.parquet,0,2846,002859.png,PNG,ProjectedGAN,projectedgan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_3462debf8ae174c8_002859.png.png,complete
cf_train_v3_gan_aigi_347dc2d5fb840de9,gan_aigi,data/HFCF_small_74.parquet,0,2637,007689.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_347dc2d5fb840de9_007689.png.png,complete
cf_train_v3_gan_aigi_3493d980ffa4a0bd,gan_aigi,data/HFCF_small_92.parquet,0,815,082254.png,PNG,GigaGAN,gigagan,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_3493d980ffa4a0bd_082254.png.png,complete
cf_train_v3_gan_aigi_350bab5d42b45092,gan_aigi,data/HFCF_small_74.parquet,0,2434,007839.png,PNG,CIPS,cips,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_350bab5d42b45092_007839.png.png,complete
cf_train_v3_gan_aigi_351dac9f291e5845,gan_aigi,data/HFCF_small_69.parquet,0,947,017386.png,PNG,StyleGAN2,stylegan2,train,1,GAN,train_v3_additions/aigi/cf_train_v3_gan_aigi_351dac9f291e5845_017386.png.png,complete
