sample_id,addition_group,source_file,row_group,row_index,image_name,source_format,model_name_raw,canonical_generator_id,real_source,official_split,label,architecture,relative_path,status
cf_external_unseen_v3_aigi_commercial_158e0057d1d39ffd,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,21,00000009_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_158e0057d1d39ffd_00000009_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_15d22f79ffbde924,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,3,00000497_1.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_15d22f79ffbde924_00000497_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_15f832a0638b112f,aigi_commercial,data/CompEval-00407-of-00413.parquet,1,7,00000433.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_15f832a0638b112f_00000433.png.png,complete
cf_external_unseen_v3_aigi_commercial_161cdc491450394d,aigi_commercial,data/CompEval-00266-of-00413.parquet,1,0,00000144_1.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_161cdc491450394d_00000144_1.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_163a4565e5f6ee9d,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,0,00000419.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_163a4565e5f6ee9d_00000419.png.png,complete
cf_external_unseen_v3_aigi_commercial_16679290208912a3,aigi_commercial,data/CompEval-00141-of-00413.parquet,3,19,00000542.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_16679290208912a3_00000542.png.png,complete
cf_external_unseen_v3_aigi_commercial_166a0304177aac9a,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,9,00000191_0.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_166a0304177aac9a_00000191_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_1688607770874582,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,18,00000458.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1688607770874582_00000458.png.png,complete
cf_external_unseen_v3_aigi_commercial_16ef3ad434fd9d15,aigi_commercial,data/CompEval-00228-of-00413.parquet,2,5,00000368.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_16ef3ad434fd9d15_00000368.png.png,complete
cf_external_unseen_v3_aigi_commercial_1755c42950a4c34b,aigi_commercial,data/CompEval-00407-of-00413.parquet,1,21,00000601.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1755c42950a4c34b_00000601.png.png,complete
cf_external_unseen_v3_aigi_commercial_17cb171a3bc50dcf,aigi_commercial,data/CompEval-00284-of-00413.parquet,0,23,00000307_2.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_17cb171a3bc50dcf_00000307_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_17d3bd9c717fce70,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,18,00000468_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_17d3bd9c717fce70_00000468_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_17f3e02ca59ef845,aigi_commercial,data/CompEval-00147-of-00413.parquet,3,14,00000302.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_17f3e02ca59ef845_00000302.png.png,complete
cf_external_unseen_v3_aigi_commercial_184afa96830a3187,aigi_commercial,data/CompEval-00048-of-00413.parquet,1,23,00000294_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_184afa96830a3187_00000294_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_18b1f4df860b1dcb,aigi_commercial,data/CompEval-00390-of-00413.parquet,3,11,00000254_0.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_18b1f4df860b1dcb_00000254_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_18feaee9c0b924a0,aigi_commercial,data/CompEval-00335-of-00413.parquet,1,22,00000306_3.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_18feaee9c0b924a0_00000306_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_19340fbcf2c43518,aigi_commercial,data/CompEval-00407-of-00413.parquet,1,14,00000268.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_19340fbcf2c43518_00000268.png.png,complete
cf_external_unseen_v3_aigi_commercial_19663a316d1b8c7e,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,14,00000253_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_19663a316d1b8c7e_00000253_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_1a7923796d26677d,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,18,00000016_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1a7923796d26677d_00000016_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_1a9317006cee3c29,aigi_commercial,data/CompEval-00406-of-00413.parquet,3,11,00000950.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1a9317006cee3c29_00000950.png.png,complete
cf_external_unseen_v3_aigi_commercial_1be3e09b704788ee,aigi_commercial,data/CompEval-00184-of-00413.parquet,3,0,00000979.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1be3e09b704788ee_00000979.png.png,complete
cf_external_unseen_v3_aigi_commercial_1cd16652aa9e5de2,aigi_commercial,data/CompEval-00250-of-00413.parquet,0,13,00000502.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1cd16652aa9e5de2_00000502.png.png,complete
cf_external_unseen_v3_aigi_commercial_1ce3f31b0edb86be,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,16,00000160_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1ce3f31b0edb86be_00000160_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_1d4499a2fe193073,aigi_commercial,data/CompEval-00228-of-00413.parquet,3,7,00000203.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1d4499a2fe193073_00000203.png.png,complete
cf_external_unseen_v3_aigi_commercial_1d693336d0d59cf0,aigi_commercial,data/CompEval-00173-of-00413.parquet,4,18,00000062_3.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1d693336d0d59cf0_00000062_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_1d7d07264c80adbc,aigi_commercial,data/CompEval-00335-of-00413.parquet,1,19,00000047_0.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1d7d07264c80adbc_00000047_0.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_1da61bf0721c9e5a,aigi_commercial,data/CompEval-00145-of-00413.parquet,0,19,00000984.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1da61bf0721c9e5a_00000984.png.png,complete
cf_external_unseen_v3_aigi_commercial_1df2400921f7e71a,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,7,00000817.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1df2400921f7e71a_00000817.png.png,complete
cf_external_unseen_v3_aigi_commercial_1df573a394b9b423,aigi_commercial,data/CompEval-00248-of-00413.parquet,4,24,00000132.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1df573a394b9b423_00000132.png.png,complete
cf_external_unseen_v3_aigi_commercial_1eb4723aa6bfeb24,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,1,00000294.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1eb4723aa6bfeb24_00000294.png.png,complete
cf_external_unseen_v3_aigi_commercial_1ecaee4a73bb1147,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,21,00000119.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1ecaee4a73bb1147_00000119.png.png,complete
cf_external_unseen_v3_aigi_commercial_1ecd1373133c2977,aigi_commercial,data/CompEval-00300-of-00413.parquet,0,2,00000176.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1ecd1373133c2977_00000176.png.png,complete
cf_external_unseen_v3_aigi_commercial_1f7059f7c6f5c047,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,12,00000156_2.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1f7059f7c6f5c047_00000156_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_1fdb33a10eb71bef,aigi_commercial,data/CompEval-00030-of-00413.parquet,4,12,00000012_3.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_1fdb33a10eb71bef_00000012_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_2016010371fc4a24,aigi_commercial,data/CompEval-00390-of-00413.parquet,3,18,00000475_1.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2016010371fc4a24_00000475_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_204160cf673a6bf8,aigi_commercial,data/CompEval-00208-of-00413.parquet,1,5,00000241_1.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_204160cf673a6bf8_00000241_1.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_2042e60b678ab034,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,0,00000561.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2042e60b678ab034_00000561.png.png,complete
cf_external_unseen_v3_aigi_commercial_204a855d42498d80,aigi_commercial,data/CompEval-00147-of-00413.parquet,3,4,00000212.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_204a855d42498d80_00000212.png.png,complete
cf_external_unseen_v3_aigi_commercial_20647627a99a0bb2,aigi_commercial,data/CompEval-00264-of-00413.parquet,2,20,00000417_0.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20647627a99a0bb2_00000417_0.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_20d2755b95a1d3e5,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,23,00000961.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20d2755b95a1d3e5_00000961.png.png,complete
cf_external_unseen_v3_aigi_commercial_20d5481ac41e8c77,aigi_commercial,data/CompEval-00252-of-00413.parquet,1,24,00000773.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20d5481ac41e8c77_00000773.png.png,complete
cf_external_unseen_v3_aigi_commercial_20d754df16a9eea4,aigi_commercial,data/CompEval-00307-of-00413.parquet,3,10,00000157_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_20d754df16a9eea4_00000157_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_210cd40f56e2c698,aigi_commercial,data/CompEval-00230-of-00413.parquet,1,2,00000136.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_210cd40f56e2c698_00000136.png.png,complete
cf_external_unseen_v3_aigi_commercial_2116a591d546f2f0,aigi_commercial,data/CompEval-00390-of-00413.parquet,0,5,00000059_2.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2116a591d546f2f0_00000059_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_21a68a94c7d94485,aigi_commercial,data/CompEval-00405-of-00413.parquet,1,11,00000658.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_21a68a94c7d94485_00000658.png.png,complete
cf_external_unseen_v3_aigi_commercial_21d8ea86024e578b,aigi_commercial,data/CompEval-00145-of-00413.parquet,2,13,00000888.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_21d8ea86024e578b_00000888.png.png,complete
cf_external_unseen_v3_aigi_commercial_225495e873f51b57,aigi_commercial,data/CompEval-00285-of-00413.parquet,2,20,00000461_2.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_225495e873f51b57_00000461_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_22f9513e12be4393,aigi_commercial,data/CompEval-00300-of-00413.parquet,0,7,00000047.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_22f9513e12be4393_00000047.png.png,complete
cf_external_unseen_v3_aigi_commercial_239240c3bdc4180d,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,1,00000015.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_239240c3bdc4180d_00000015.png.png,complete
cf_external_unseen_v3_aigi_commercial_23bd971ba5bc2b07,aigi_commercial,data/CompEval-00228-of-00413.parquet,2,6,00000453.png,PNG,Dalle3,dalle3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_23bd971ba5bc2b07_00000453.png.png,complete
cf_external_unseen_v3_aigi_commercial_23d96214526ed474,aigi_commercial,data/CompEval-00308-of-00413.parquet,0,3,00000185_1.png,PNG,Imagen3,imagen3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_23d96214526ed474_00000185_1.png.png,complete
cf_external_unseen_v3_aigi_commercial_23dd84dec3514f03,aigi_commercial,data/CompEval-00051-of-00413.parquet,2,0,00000148_2.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_23dd84dec3514f03_00000148_2.png.png,complete
cf_external_unseen_v3_aigi_commercial_2416ef40233bb8a7,aigi_commercial,data/CompEval-00066-of-00413.parquet,1,6,00000417_3.jpg,JPEG,Firefly_Image2,firefly-image2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2416ef40233bb8a7_00000417_3.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_244d4537990f605e,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,8,00000110.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_244d4537990f605e_00000110.png.png,complete
cf_external_unseen_v3_aigi_commercial_247533b01cbc57d5,aigi_commercial,data/CompEval-00144-of-00413.parquet,2,22,00000568.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_247533b01cbc57d5_00000568.png.png,complete
cf_external_unseen_v3_aigi_commercial_2499a3ef0e69405e,aigi_commercial,data/CompEval-00147-of-00413.parquet,3,11,00000265.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2499a3ef0e69405e_00000265.png.png,complete
cf_external_unseen_v3_aigi_commercial_249a681acc0532dc,aigi_commercial,data/CompEval-00300-of-00413.parquet,2,0,00000459.png,PNG,FLUX-dev,flux-dev,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_249a681acc0532dc_00000459.png.png,complete
cf_external_unseen_v3_aigi_commercial_249af03ea202d5d7,aigi_commercial,data/CompEval-00284-of-00413.parquet,0,0,00000169_3.png,PNG,MidjourneyV6_1,midjourneyv6-1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_249af03ea202d5d7_00000169_3.png.png,complete
cf_external_unseen_v3_aigi_commercial_24a94ae92e02a686,aigi_commercial,data/CompEval-00183-of-00413.parquet,3,6,00000499.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_24a94ae92e02a686_00000499.png.png,complete
cf_external_unseen_v3_aigi_commercial_2540bada0fc6357b,aigi_commercial,data/CompEval-00147-of-00413.parquet,3,20,00000264.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_2540bada0fc6357b_00000264.png.png,complete
cf_external_unseen_v3_aigi_commercial_25572254f7eb8d8c,aigi_commercial,data/CompEval-00142-of-00413.parquet,4,6,00000831.png,PNG,FLUX-schnell,flux-schnell,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_25572254f7eb8d8c_00000831.png.png,complete
cf_external_unseen_v3_aigi_commercial_25c2341ad6a9f1b2,aigi_commercial,data/CompEval-00264-of-00413.parquet,2,23,00000345_1.jpg,JPEG,Firefly_Image3,firefly-image3,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_25c2341ad6a9f1b2_00000345_1.jpg.jpg,complete
cf_external_unseen_v3_aigi_commercial_264a1181b29be721,aigi_commercial,data/CompEval-00144-of-00413.parquet,2,6,00000350.png,PNG,IdeogramV2,ideogramv2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_264a1181b29be721_00000350.png.png,complete
cf_external_unseen_v3_aigi_commercial_269b53441b3936ff,aigi_commercial,data/CompEval-00405-of-00413.parquet,3,21,00000960.png,PNG,IdeogramV1,ideogramv1,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_269b53441b3936ff_00000960.png.png,complete
cf_external_unseen_v3_aigi_commercial_26fc13a0d775abff,aigi_commercial,data/CompEval-00048-of-00413.parquet,1,10,00000249_0.png,PNG,MidjourneyV5_2,midjourneyv5-2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_26fc13a0d775abff_00000249_0.png.png,complete
cf_external_unseen_v3_aigi_commercial_27579b7914f3892e,aigi_commercial,data/CompEval-00253-of-00413.parquet,1,18,00000890.png,PNG,Dalle2,dalle2,LAION,test,1,Commercial,test_external_unseen_v3_additions/aigi/cf_external_unseen_v3_aigi_commercial_27579b7914f3892e_00000890.png.png,complete
